episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
158,-12.568000000000001,-2.568,0.0,0.0,True,False,2018-06-17T11:13:59.116238-07:00,2018-06-17T11:14:04.288799-07:00,3.25
159,-7.636,2.364,0.0,0.0,True,False,2018-06-17T11:14:04.451906-07:00,2018-06-17T11:14:11.535233-07:00,4.0625
160,3.9799999999999986,13.979999999999999,0.0,0.0,True,False,2018-06-17T11:14:11.635830-07:00,2018-06-17T11:14:25.986956-07:00,9.1875
161,3.6560000000000024,13.656000000000002,0.0,0.0,True,False,2018-06-17T11:14:26.148904-07:00,2018-06-17T11:14:44.949532-07:00,10.5
162,-5.124,4.876000000000001,0.0,0.0,True,False,2018-06-17T11:14:45.050243-07:00,2018-06-17T11:14:53.408787-07:00,4.9375
163,-13.072000000000001,-3.0720000000000005,0.0,0.0,True,False,2018-06-17T11:14:53.570873-07:00,2018-06-17T11:14:57.060759-07:00,2.25
164,-5.44,4.5600000000000005,0.0,0.0,False,True,2018-06-17T11:14:57.163925-07:00,2018-06-17T11:15:05.042689-07:00,4.5625
165,-10.012,-0.012000000000000002,0.0,0.0,True,False,2018-06-17T11:15:05.197811-07:00,2018-06-17T11:15:05.969681-07:00,0.5
166,3.211999999999996,13.211999999999996,0.0,0.0,True,False,2018-06-17T11:15:06.077478-07:00,2018-06-17T11:15:22.974946-07:00,9.6875
167,65.66000000000004,75.66000000000004,0.0,0.0,True,False,2018-06-17T11:15:23.136300-07:00,2018-06-17T11:19:40.018865-07:00,23.6875
168,-7.127999999999999,2.8720000000000008,0.0,0.0,True,False,2018-06-17T11:19:40.134841-07:00,2018-06-17T11:19:47.230519-07:00,3.875
169,-6.076,3.9240000000000004,0.0,0.0,False,True,2018-06-17T11:19:47.421287-07:00,2018-06-17T11:20:09.503649-07:00,13.5625
170,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:20:09.608485-07:00,2018-06-17T11:20:10.280628-07:00,0.4375
171,2.5440750073242206,12.54407500732422,0.0,0.0,True,False,2018-06-17T11:20:10.443846-07:00,2018-06-17T11:20:23.406184-07:00,8.5
172,-4.247999999999998,5.752000000000002,0.0,0.0,True,False,2018-06-17T11:20:23.509201-07:00,2018-06-17T11:20:30.855769-07:00,4.25
173,78.25199999999997,88.25199999999997,0.0,0.0,True,False,2018-06-17T11:20:30.965846-07:00,2018-06-17T11:20:52.832121-07:00,12.5625
174,-1.6559999999999953,8.344000000000005,0.0,0.0,True,False,2018-06-17T11:20:52.939109-07:00,2018-06-17T11:21:25.629748-07:00,19.375
175,-3.1239999999999997,6.876,0.0,0.0,False,True,2018-06-17T11:21:25.736788-07:00,2018-06-17T11:21:35.665911-07:00,5.75
176,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-17T11:21:35.770384-07:00,2018-06-17T11:21:36.672148-07:00,0.5
177,-4.0959999999999965,5.9040000000000035,0.0,0.0,False,True,2018-06-17T11:21:36.776586-07:00,2018-06-17T11:21:49.083411-07:00,7.125
178,-9.0,1,0.0,0.0,True,False,2018-06-17T11:21:49.228715-07:00,2018-06-17T11:21:49.315448-07:00,0.0625
179,6.488000000000007,16.488000000000007,0.0,0.0,True,False,2018-06-17T11:21:49.420551-07:00,2018-06-17T11:22:00.850849-07:00,6.625
180,-10.144,-0.14400000000000004,0.0,0.0,True,False,2018-06-17T11:22:00.959718-07:00,2018-06-17T11:22:03.831015-07:00,1.8125
181,-11.5,-1.5,0.0,0.0,True,False,2018-06-17T11:22:04.026084-07:00,2018-06-17T11:22:07.373756-07:00,1.8125
182,-1.1640000000000033,8.835999999999997,0.0,0.0,True,False,2018-06-17T11:22:07.478123-07:00,2018-06-17T11:22:21.437893-07:00,8.625
183,-14.808,-4.808,0.0,0.0,True,False,2018-06-17T11:22:21.592414-07:00,2018-06-17T11:22:24.668533-07:00,1.9375
184,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:22:24.783224-07:00,2018-06-17T11:22:29.451290-07:00,2.75
185,3.860000045776328,13.860000045776328,0.0,0.0,True,False,2018-06-17T11:22:29.569585-07:00,2018-06-17T11:22:39.420676-07:00,5.5625
186,-12.616,-2.6160000000000005,0.0,0.0,True,False,2018-06-17T11:22:39.591363-07:00,2018-06-17T11:22:43.815777-07:00,2.75
187,13.83200000000001,23.832000000000008,0.0,0.0,True,False,2018-06-17T11:22:43.970806-07:00,2018-06-17T11:22:59.209278-07:00,8.6875
188,-4.659999999999998,5.340000000000002,0.0,0.0,True,False,2018-06-17T11:22:59.325656-07:00,2018-06-17T11:23:15.646323-07:00,8.875
189,-16.472,-6.4719999999999995,0.0,0.0,False,True,2018-06-17T11:23:15.752958-07:00,2018-06-17T11:23:18.664298-07:00,1.6875
190,-11.0,-1,0.0,0.0,True,False,2018-06-17T11:23:18.821317-07:00,2018-06-17T11:23:18.888005-07:00,0.0625
